Timestamp,QuaternionX,QuaternionY,QuaternionZ,QuaternionW,AttitudePitch,AttitudeRoll,AttitudeYaw,GravitationalAccelerationX,GravitationalAccelerationY,GravitationalAccelerationZ,AccelerationX,AccelerationY,AccelerationZ,RotationX,RotationY,RotationZ
0.0,-0.7120847202003797,-1.0760266454890009e-17,0.6857129224570675,-0.1507753135706539,0.2164149571009607,1.58526358629977,-2.9282625148858945,0.9765713810920716,-0.2147295922040939,0.0141293024644255,-0.9512190222740172,0.614549994468689,-0.9331904053688048,0.0375445112586021,0.0426436327397823,-0.011014325544238
0.099,-0.543542668025243,-0.0672418904369352,0.8354258585965121,-0.0458646344605381,-0.0625332035601433,1.158337352482126,-2.9910002097857267,0.914347231388092,0.0624924525618553,-0.4000797867774963,-0.8863188624382019,0.3374748826026916,-0.5185602307319641,0.051456656306982,0.0402976684272289,-0.0115740988403558
0.1,-0.3389375872069864,-0.1300223979314397,0.9297098350448186,0.0620890731558785,-0.2878119383211233,0.695049770332832,3.1131065569173875,0.6140812635421753,0.2838548421859741,-0.7364309430122375,-0.5833768844604492,0.1162594258785247,-0.18178790807724,0.0653688013553619,0.0379517041146755,-0.012133871205151
0.102,-0.1118446863888847,-0.1841761685448353,0.9623094557585784,0.1659232712873944,-0.4023526638737633,0.1683113074088868,2.834508853963529,0.1541402041912078,0.3915842175483703,-0.907139778137207,-0.1207597553730011,0.0086770057678222,-0.0106580257415771,0.0792809426784515,0.0356057360768318,-0.0126936445012688
0.132,-0.0596138842764899,-0.1948733233359242,0.9607154805761452,0.1884045217540208,-0.4081355254154564,0.0448081244607043,2.763565086961369,0.0411139614880085,0.3968986868858337,-0.9169411659240724,-0.0052237063646316,0.0015350878238677,-0.0023166537284851,0.0930472165346145,0.0315203033387661,-0.0032958136871457
0.179,-0.0565195795578272,-0.1949696323354469,0.9605803308880648,0.1899413089185621,-0.4071988709156555,0.0376001780333089,2.758921048126452,0.0345176495611667,0.3960388004779815,-0.9175847768783568,0.0018001422286033,-0.0041716992855072,-0.0009177327156066,0.0955351293087005,0.0271807368844747,0.0102360378950834
0.213,-0.056452522070165,-0.1936740275209629,0.9608223554197342,0.1900630136749258,-0.4045789567114179,0.0379318160206822,2.758789877911489,0.0348611809313297,0.3936317563056946,-0.91860693693161,0.0043169744312763,-0.0091127157211303,-0.0022225975990295,0.0880913361907005,0.0167627856135368,0.0189293213188648
0.297,-0.0567199868702768,-0.1918921817463674,0.9612372705955678,0.1896923023556167,-0.4010948407886686,0.039376293592703,2.7599214573134447,0.0362418219447135,0.3904265165328979,-0.9199204444885254,0.0024692863225936,-0.0103563070297241,-0.0039763450622558,0.0693143978714943,0.0089726326987147,0.0240889899432659
0.298,-0.0568555839533595,-0.1905486799228022,0.961551313878948,0.1894140370087571,-0.3984423268111796,0.040322616907071,2.760739402125709,0.0371539629995822,0.3879831731319427,-0.920917272567749,0.0025926940143108,-0.0121479928493499,-0.0033071637153625,0.0600946098566055,0.0143861509859561,0.0201619900763034
0.371,-0.0570416255587774,-0.1890054634068011,0.961888899644155,0.1891901617038693,-0.3954114716844092,0.041426981345968,2.761478384389674,0.0382194928824901,0.385187953710556,-0.9220463633537292,0.002076894044876,-0.0124933719635009,-0.0063121318817138,0.0487554818391799,0.0191016606986522,0.0132945226505398
0.371,-0.0572275425993727,-0.1874617457329815,0.9622239485459382,0.1889658188982771,-0.3923798283815988,0.0425275682959892,2.762212718430039,0.0392837300896644,0.3823884725570678,-0.9231662154197692,0.0015623867511749,-0.0128344893455505,-0.0093263387680053,0.0374163538217544,0.0238171685487031,0.0064270556904375
0.411,-0.0573015773699634,-0.1861399180537542,0.9624884289019308,0.18890319406035,-0.3897573086998637,0.0432343371793102,2.7625235592194115,0.0399793907999992,0.3799639344215393,-0.9241369366645812,0.0014101676642894,-0.0081887245178222,-0.0053775906562805,0.0227449648082256,0.0141873955726623,0.0106016602367162
0.484,-0.0574557212366725,-0.1848306634368629,0.9627596790591332,0.188759969724452,-0.3871876000847125,0.0441352356608603,2.7630356004988266,0.0408548712730407,0.3775857090950012,-0.9250729084014891,0.0015050992369651,-0.0091988444328308,-0.0020729899406433,0.0252050179988145,0.0161146130412817,0.0078865401446819
0.522,-0.0576521296771325,-0.1838305331496061,0.9629805516314004,0.18854986174802,-0.3852502524875882,0.0450277500066554,2.763672207641138,0.0417133457958698,0.375791072845459,-0.9257651567459106,0.0023202747106552,-0.0094884932041168,-0.0042453408241271,0.0252272561192512,0.0162179376929998,0.0136626781895756
0.556,-0.057920441617678,-0.1829172764144549,0.963182456164876,0.18832432237398,-0.383513545862259,0.0460399886076936,2.764358342182548,0.0426803901791572,0.3741810917854309,-0.92637300491333,0.001710083335638,-0.0079903006553649,-0.0034694075584411,0.0185420718044042,0.0176353119313716,0.0145925460383296
0.597,-0.0581334956725164,-0.1822329669068758,0.9633296610849674,0.1881691760270264,-0.3822173263365101,0.0468163232344592,2.76484547632867,0.0434222146868705,0.3729787170886993,-0.9268232583999634,0.0002957545220851,-0.008717656135559,-0.0024560093879699,0.0092144142836332,0.0135933952406048,0.0092335883527994
0.732,-0.0584962453465165,-0.1806371231132011,0.9636277258500754,0.1880690452267654,-0.3791560020227316,0.0482359225477307,2.765360243390236,0.0447927340865135,0.370136559009552,-0.9278968572616576,0.0014138114638626,-0.0062922798097133,-0.0022668009623885,-0.0057880189269781,-0.0009907615603879,0.0075544649735093
0.85,-0.0585786458480714,-0.1806498953535579,0.9636569315174413,0.1878813884927791,-0.3792035558214917,0.0484795692925231,2.765794804106661,0.0450179576873779,0.3701807260513305,-0.9278683066368104,0.0007069483399391,-0.0024172365665435,-0.001869261264801,-0.0075953537598252,0.0031675696372985,0.0050919256173074
0.851,-0.0587837922863059,-0.1807427604565398,0.963666330017031,0.1876799508850826,-0.3794573810377901,0.0489527097342521,2.766298570120812,0.0454523675143718,0.370416522026062,-0.9277530312538148,0.0015589036047458,-0.0027017891407012,-0.0017241835594177,-0.0156733877956867,0.0099268462508916,0.0087275467813014
0.883,-0.0591337842775942,-0.1809663381006122,0.9636477991449331,0.1874493951158688,-0.3800262115740684,0.0496882160808347,2.766908354998104,0.0461242496967315,0.3709448277950287,-0.9275087714195251,0.0020831897854804,-0.002478539943695,-0.001271367073059,-0.0207607969641685,0.0122299864888191,0.0121905552223324
0.971,-0.059533161412273,-0.1811089035880295,0.9636433642350648,0.187207718323734,-0.3804506354233252,0.0505628829332931,2.7675693835987647,0.0469275303184986,0.3713389337062835,-0.9273107051849364,0.0026196539402008,-0.0013516843318939,-0.0013707280158996,-0.0196741931140422,0.015382558107376,0.0156857017427682
0.971,-0.0599325385469527,-0.1812514690754465,0.9636388776399254,0.1869660712190805,-0.3808746963709577,0.051438008192351,2.768230995026636,0.0477309264242649,0.371732622385025,-0.9271119832992554,0.0031560137867927,-0.0002243816852569,-0.0014708638191223,-0.0185875874012708,0.018535129725933,0.0191808473318815
0.971,-0.0599325385469527,-0.1812514690754465,0.9636388776399254,0.1869660712190805,-0.3808746963709577,0.051438008192351,2.768230995026636,0.0477309264242649,0.371732622385025,-0.9271119832992554,0.0044957622885704,0.0012966096401214,-0.0013722777366638,-0.0175009816884994,0.0216876994818449,0.0226759929209947
1.051,-0.0610203600435252,-0.181544781702374,0.9636388086398858,0.186328227319197,-0.3818381054128235,0.0538518301973129,2.7699993753426595,0.0499493703246116,0.3726268410682678,-0.9266359806060792,0.0015608693938702,0.0009367536986246,-0.0012060471344739,-0.0166287664324045,0.033172883093357,0.0279671624302864
