000,0.6964691855978616
001,0.28613933495037946
002,0.2268514535642031
003,0.5513147690828912
004,0.7194689697855631
005,0.42310646012446096
006,0.9807641983846155
007,0.6848297385848633
008,0.48093190148436094
009,0.3921175181941505
010,0.3431780161508694
011,0.7290497073840416
012,0.4385722446796244
013,0.05967789660956835
014,0.3980442553304314
015,0.7379954057320357
016,0.18249173045349998
017,0.17545175614749253
018,0.5315513738418384
019,0.5318275870968661
020,0.6344009585513211
021,0.8494317940777896
022,0.7244553248606352
023,0.6110235106775829
024,0.7224433825702216
025,0.3229589138531782
026,0.3617886556223141
027,0.22826323087895561
028,0.29371404638882936
029,0.6309761238544878
030,0.09210493994507518
031,0.43370117267952824
032,0.4308627633296438
033,0.4936850976503062
034,0.425830290295828
035,0.3122612229724653
036,0.4263513069628082
037,0.8933891631171348
038,0.9441600182038796
039,0.5018366758843366
040,0.6239529517921112
041,0.11561839507929572
042,0.3172854818203209
043,0.4148262119536318
044,0.8663091578833659
045,0.2504553653965067
046,0.48303426426270435
047,0.985559785610705
048,0.5194851192598093
049,0.6128945257629677
050,0.12062866599032374
051,0.8263408005068332
052,0.6030601284109274
053,0.5450680064664649
054,0.3427638337743084
055,0.3041207890271841
056,0.4170222110247016
057,0.6813007657927966
058,0.8754568417951749
059,0.5104223374780111
060,0.6693137829622723
061,0.5859365525622129
062,0.6249035020955999
063,0.6746890509878248
064,0.8423424376202573
065,0.08319498833243877
066,0.7636828414433382
067,0.243666374536874
068,0.19422296057877086
069,0.5724569574914731
070,0.09571251661238711
071,0.8853268262751396
072,0.6272489720512687
073,0.7234163581899548
074,0.01612920669501683
075,0.5944318794450425
076,0.5567851923942887
077,0.15895964414472274
078,0.1530705151247731
079,0.6955295287709109
080,0.31876642638187636
081,0.6919702955318197
082,0.5543832497177721
083,0.3889505741231446
084,0.9251324896139861
085,0.8416699969127163
086,0.35739756668317624
087,0.04359146379904055
088,0.30476807341109746
089,0.398185681917981
090,0.7049588304513622
091,0.9953584820340174
092,0.35591486571745956
093,0.7625478137854338
094,0.5931769165622212
095,0.6917017987001771
096,0.15112745234808023
097,0.39887629272615654
098,0.24085589772362448
099,0.34345601404832493
100,0.5131281541990022
101,0.6666245501640716
102,0.10590848505681383
103,0.13089495066408074
104,0.32198060646830806
105,0.6615643366662437
106,0.8465062252707221
107,0.5532573447967134
108,0.8544524875245048
109,0.3848378112757611
110,0.31678789711837974
111,0.3542646755916785
112,0.17108182920509907
113,0.8291126345018904
114,0.3386708459143266
115,0.5523700752940731
116,0.578551468108833
117,0.5215330593973323
118,0.002688064574320692
119,0.98834541928282
120,0.9053415756616099
121,0.2076358611963245
122,0.2924894127924248
123,0.5200101530724834
124,0.9019113726606706
125,0.9836308849117232
126,0.2575420641540831
127,0.5643590429247817
128,0.8069686841371791
129,0.3943700539527748
130,0.7310730358445571
131,0.16106901442921484
132,0.6006985678335899
133,0.8658644583032646
134,0.9835216092035556
135,0.07936579037801572
136,0.42834727470094924
137,0.2045428595464277
138,0.4506364905187348
139,0.547763572628854
140,0.09332671036982076
141,0.29686077548067946
142,0.9275842401521475
143,0.5690037314301953
144,0.45741199752361195
145,0.7535259907981146
146,0.7418621518420373
147,0.04857903284426879
148,0.708697395442746
149,0.8392433478050836
150,0.16593788420695388
151,0.7809979379999573
152,0.2865366167291019
153,0.3064697533295573
154,0.665261465349683
155,0.11139217160771575
156,0.6648724488032943
157,0.8878567926762226
158,0.6963112682354063
159,0.44032787666540907
160,0.4382143843772247
161,0.7650960952393066
162,0.5656420012258828
163,0.0849041631918176
164,0.5826710878614046
165,0.8148437028934097
166,0.33706638344761
167,0.9275765795753895
168,0.7507170003431679
169,0.5740638251499645
170,0.7516439887929184
171,0.07914896073820521
172,0.8593890756806114
173,0.8215041132005579
174,0.9098716596102089
175,0.12863119750938
176,0.08178008709398521
177,0.13841557278158978
178,0.3993787101028001
179,0.4243068610809919
180,0.5622183787309056
181,0.12224354963250506
182,0.20139950138137086
183,0.8116443482840215
184,0.4679875740567494
185,0.8079382094836102
186,0.007426378544613033
187,0.5515927259824055
188,0.9319321480766781
189,0.5821754591458701
190,0.20609572744527416
191,0.7177575622795576
192,0.3789858496989177
193,0.6683839472594598
194,0.02931972289377127
195,0.6359003593513561
196,0.032197934937924
197,0.744780655141766
198,0.4729130022384551
199,0.12175435547305369
200,0.542635925788506
201,0.0667744432250047
202,0.6533648713530407
203,0.9960863273678254
204,0.7693973370739623
205,0.5737741136588245
206,0.10263525921079586
207,0.6998340747729147
208,0.6611678673279311
209,0.04909713062277632
210,0.7922993018445906
211,0.5187165908905051
212,0.4258676941999191
213,0.7881871736014655
214,0.41156922320883715
215,0.48102627550515353
216,0.18162884267382462
217,0.32131889950642867
218,0.8455329965625688
219,0.18690374892671535
220,0.4172910609033441
221,0.9890345073952994
222,0.23659981170551936
223,0.9168323329388289
224,0.918397467805633
225,0.09129634220320182
226,0.463652724885516
227,0.5022163353227871
228,0.31366895005212747
229,0.047339537237736984
230,0.24168563724539782
231,0.09552964155536092
232,0.23824990571241178
233,0.8077910862901561
234,0.8949782878860116
235,0.0432228920796468
236,0.301946836262719
237,0.9805821985942876
238,0.5395048225537353
239,0.6263093617098563
240,0.0055454084069045395
241,0.48490944344255926
242,0.9883285346223875
243,0.3751855274827981
244,0.09703815863886123
245,0.4619087615684484
246,0.9630044659922582
247,0.34183061356501643
248,0.7989227332150132
249,0.7988463312130619
250,0.20824829673893663
251,0.44336770180121177
252,0.7156012751543048
253,0.41051978541392786
254,0.19100695537042112
255,0.9674943068064185
256,0.6507503664762934
257,0.8654598515228994
258,0.025242357799643678
259,0.26690581479113473
260,0.5020711003267428
261,0.06744863513005173
262,0.9930332610947917
263,0.2364623961980289
264,0.37429218234544803
265,0.21401191490834626
266,0.10544586610545081
267,0.23247978560423577
268,0.3006101355032047
269,0.6344422678994391
270,0.2812347814529085
271,0.36227676097657624
272,0.005942843723529823
273,0.36571912592736455
274,0.5338859816982946
275,0.1620158370505309
276,0.597433108360375
277,0.29315246862717936
278,0.6320504948017279
279,0.026196605250843774
